n_dso,profile,ts_load_factor,interface_divisor,interface_scale,mean_dso_coverage_percent,mean_dso_undercoverage_percent,mean_dso_overcoverage_percent,base_feasible,pinn_feasible,true_feasible,base_optimal,pinn_optimal,true_optimal,all_optimal,base_termination,pinn_termination,true_termination,base_cost,pinn_cost,true_cost,cost_order_ok,pinn_true_cost_gap,pinn_true_relative_cost_gap_percent,true_flexibility_value,pinn_flexibility_value,value_retention_percent,pinn_true_pg_l1_mw,pinn_true_pg_linf_mw,pinn_true_interface_l1_pu,pinn_true_interface_linf_pu,base_build_time_s,pinn_build_time_s,true_build_time_s,base_solve_time_s,pinn_solve_time_s,true_solve_time_s,disaggregation_success_ratio_percent,disaggregation_mean_squared_error,disaggregation_p95_squared_error,disaggregation_max_squared_error,disaggregation_all_below_tolerance
27,target_P10,1.0,1.0,1.0,87.76039802334238,12.239601976657617,0.0,True,True,True,True,True,True,True,optimal,optimal,optimal,92287.83414388745,91523.85555522125,91467.00678551543,True,56.84876970581536,0.062152213900606,820.8273583720147,763.9785886661994,93.07421114489091,7.358913761567272,1.861975577014796,1.38913570486917,0.2496350362489162,1.2558583000209183,1.9165382999926805,3.248407600010978,1.0292759999865666,1.2449205000011716,55.49417339998763,nan,nan,nan,nan,False
27,target_P30,1.0,1.0,1.0,88.89958222552356,11.100417774476448,0.0,True,True,True,True,True,True,True,optimal,optimal,optimal,92269.46082459266,91516.05848133775,91450.80685646298,True,65.25162487477064,0.07135161199527372,818.6539681296854,753.4023432549147,92.02940101495557,7.385560729379605,1.6461461299899227,1.4721096291138922,0.2529861163740123,2.03848950000247,0.8054923999879975,3.4130525000218768,1.0184533999999985,1.2485460999887437,66.46616099998937,nan,nan,nan,nan,False
27,target_P50,1.0,1.0,1.0,89.94452920311385,10.055470796886173,0.0,True,True,True,True,True,True,True,optimal,optimal,optimal,92283.73838325786,91515.56010985124,91455.5984167418,True,59.961693109435146,0.06556372069887259,828.139966516057,768.1782734066219,92.75947357525915,10.561103834559786,2.596263066269311,1.7132185304499223,0.26030618277979267,4.164691799989669,2.195775300002424,3.429886900004931,1.0353305999888107,1.2748039999860339,56.850393100001384,nan,nan,nan,nan,False
27,target_P70,1.0,1.0,1.0,90.79614729256825,9.203852707431762,0.0,True,True,True,True,True,True,True,optimal,optimal,optimal,92289.94022119783,91523.20213569293,91464.92903230456,True,58.2731033883756,0.06371087148364166,825.0111888932734,766.7380855048978,92.93668932338394,7.001469716460021,1.6220425299374952,1.4384925310689467,0.2456512626001679,4.178898400015896,2.2717917999834754,3.538754200009862,1.0000436000118498,1.2372821000171825,82.74071450001793,nan,nan,nan,nan,False
27,target_P90,1.0,1.0,1.0,91.8233917621773,8.176608237822707,0.0,True,True,True,True,True,True,True,optimal,optimal,optimal,92269.62666297548,91500.43244510946,91451.55196682648,True,48.88047828298295,0.053449588587314585,818.0746961490077,769.1942178660247,94.02493702432282,6.560871052775793,1.7159645491516162,1.3114805930553337,0.24565139350123993,0.7559380000166129,4.371919599972898,3.505026099999668,0.9840631000115536,1.2283888000238221,47.95489120000275,nan,nan,nan,nan,False
